3889,23-110,錢七,cienˇcitˋ,錢七,a tiger stick; a Japan fleeceflower; giant knotweed,錢七係異普遍个漢藥材，葉仔還做得做菜。,錢七是很普遍的漢藥材，葉子還可以做菜。
3890,23-111,苟薑,gieuˋgiongˊ,月桃,a shell flower,客家人會用苟薑葉包鹹粽、粄粽，有異特殊个風味。,客家人會用月桃葉包鹹粽、粄粽，有很特殊的風味。
3891,23-112,野薑花、英國花,iaˊ giongˊfaˊ、inˊguetˋfaˊ,野薑花,a butterfly ginger,新竹內灣人用野薑花葉包个粽仔，係觀光客盡愛个食品。,新竹內灣人用野薑花葉包的粽子，是觀光客很喜歡的食品。
3892,23-113,山芋荷,sanˊvu hoˇ,姑婆芋,an alocasia macrorrhiza,山芋荷有當大个葉仔，僅可做觀賞用，食毋得。,姑婆芋有很大的葉子，只能當做觀賞用，吃不得。
3893,23-114,船仔草（虐仔草）,sonˇeˋcoˋ（ngiokˋeˋcoˋ）,颱風草,a palm grass,人講船仔草个摺痕，做得看出該年有幾多擺風搓，有影無？,人說颱風草的摺痕，可以看出當年有多少次颱風，是真的嗎？
3894,23-115,布袋蓮,bu toi lienˇ,布袋蓮,a common water hyacinth,魚塘个水面項看著幾頭仔布袋蓮，毋使幾久，歸隻魚塘就會分佢弇微微。,池塘水面上看到幾棵布袋蓮，不用多久，整個池塘就會被它舖滿了。
3895,23-116,複菜仔,fuk coi eˋ,鴨舌草,a sheathed monochoria,複菜仔係禾頭田肚个野草，美濃个客人拿來準青菜食。,鴨舌草是稻田裡的的野草，美濃的客家人拿來當青菜吃。
3896,23-117,叭哈花（喇叭花、山蒜花）,ba haˇfaˊ（lap baˋfaˊ、sanˊson faˊ）,臺灣百合,a petunia,牽牛花个花像細喇叭，頭擺人也有人安佢叭哈花。,牽牛花的花像細喇叭，從前人也有人叫它叭哈花。
3897,23-118,竹葉草,zukˋiap coˋ,竹葉草、山油點草,an armgrass,竹葉草个葉仔當像竹葉，旦勢生在竹園無就樹園較陰溼个所在。,竹葉草的葉子很像竹葉，大都生長在竹林或者樹林比較陰溼的地方。
3898,23-119,杭菊,hongˇkiukˋ,杭菊,a chrysanthemum morifolium ramat,苗栗銅鑼九湖个農友種杭菊，係經濟價值異高个作物。,苗栗銅鑼九湖的農友種杭菊，是經濟價值很高的作物。
3899,23-120,君子蘭,giunˊziiˋlanˇ,君子蘭,a kaffir lily,君子蘭个花，紅色肚項帶有一息仔黃色，看起來異有富貴氣象。,君子蘭的花，紅色裡頭帶有點兒黃色，看起來很有富貴氣象。
3900,23-121,蓮花,lienˇfaˊ,蓮花,a lotus,水塘肚个蓮花開哩，有白个，有紅个，有黃个，還有茄色个。,池塘裡的蓮花開了，有白的，有紅的，有黃的，還有紫色的。
3901,23-122,石榴仔,sak liuˇeˋ,石榴,a pomegranate,五月个石榴仔花開到啾紅，像一團紅紅个火球。,五月的石榴花開的鮮紅，像一團紅紅的火球。
3902,23-123,石蓮花,sak lienˇfaˊ,石蓮花,a houseleek,石蓮花个形仔像佛祖座下个蓮花，粉綠色个葉片，分人溫潤个感覺。,石蓮花的形狀像佛祖座下的蓮花，粉綠的葉片，給人溫潤的感覺。
3903,23-124,繡球花,siu kiuˇfaˊ,洋繡球,a hydrangea,繡球花像一粒球仔，係毋係頭擺人用來拋繡球招親个繡球？,繡球花像一顆球，是不是從前人用來拋繡球招親的繡球？
3904,23-125,鳳仙花,fung sienˊ faˊ,鳳仙,a balsamine,鳳仙花个果實，係熟吔，分人揬啊著就會噼忒，子就會彈到較遠个位所去。,鳳仙花的果實，成熟後，被人碰觸到就會彈裂，種子就會彈射到較遠地方去。
3905,23-126,蓮蕉花,lienˇzeuˊfaˊ,美人蕉,a canna,屋脣屋角種一墩蓮蕉花，時時就有花好看。,房子旁邊角落種一叢美人蕉，就經常有花好看。
3906,23-127,海棠花,hoiˋtongˇfaˊ,秋海棠,a begonia,陽台項種幾盆仔紅色海棠花，開到榮榮，加添兜仔喜氣。,陽台上種幾盆紅色海棠花，開得很茂盛，加添一點兒喜氣。
3907,23-128,水仙,suiˋsienˊ,水仙,a daffodil,廳下放一盆水仙花，歸間仔就鼻得著淡淡仔个清香。,正廳裡放一盆水仙花，整間房子就聞得到淡淡的清香。
3908,23-129,毛蟹蘭,mo  haiˋlanˇ,螃蟹蘭,a zygocactus truncatus,毛蟹蘭个葉仔生來像毛蟹腳，一節一節，花就開在腳爪項。,螃蟹蘭的葉子生來像螃蟹腳，一節一節，花就開在腳爪上。
3909,23-130,虎頭蘭,fuˋteuˇlanˇ,虎頭蘭,a cymbidium spp,虎頭蘭在農曆過年期間開花，係異有喜氣个應景花卉。,虎頭蘭在農曆過年期間開花，是很有喜氣的應景花卉。
3910,23-131,拜歲蘭（報歲蘭）,bai sui lanˇ（bo sui lanˇ）,報歲蘭,a cymbidium sinense,過年，廳下擺一盆拜歲蘭，有新春个喜氣，也鼻得著滿屋个清香。,過年，客廳擺一盆報歲蘭，有新春的喜氣，也聞得到滿屋子的清香。
3911,23-132,洋蘭,iongˇ lanˇ,洋蘭,a cattleya,洋蘭个花較靚，葉仔就無麼个特色，係美中不足个所在。,洋蘭的花較漂亮，葉子就沒有什麼特色，是美中不足的地方。
3912,23-133,含笑花,hamˇseu faˊ,含笑花,a banana magnolia,靚靚个含笑花，係感染著黃斑病，或致分介殼蟲燃著，就笑毋出來哩。,美美的含笑花，如果感染到黃斑病，或者被介殼蟲侵害到，就笑不出來了。
3913,23-134,夜來香,ia loiˇhiongˊ,夜來香,an evening primrose,夜來香暗晡頭正會香，香味傳得到歸半莊。,夜來香夜間才會香，香味能夠傳到約一大半村莊。
3914,23-135,夜合花,ia hap faˊ,夜合,a coco magnolia,現下，異多人个陽台、圍牆腳下，會種一兩頭仔夜合花。,現在，很多人的陽台、圍牆腳下，會種一兩株的夜合。
3915,23-136,萬年青,van ngienˇciangˊ,萬年青,an evergreen,萬年青係耐陰性个植物，在室內用盆仔就種得生吔。,萬年青是耐陰的植物，在室內用盆子種就可以活了。
3916,23-137,仙人掌,sienˊnginˇzongˋ,仙人掌,a cactus,仙人掌歸身仔就係竻，毋過，佢開个花當靚，色目也異多。,仙人掌全身都是刺，不過，它所開的花很漂亮，花色也很多。
3917,23-138,芙蓉,puˇiungˇ,蘄艾、芙蓉,a confederate rose,芙蓉个葉，細細皮仔，面項有一層粉白色个毛絨，有香味，做得做藥。,芙蓉的葉小小的，葉面有一層粉白色的絨毛，有香味，可以入藥。
3918,23-139,油蔥,iuˇcungˊ,蘆薈,an aloe,油蔥个品種當多、體形、葉仔就異特別，有人種來做觀賞植物。,"蘆薈的品種很多、形狀及葉子很特別, 有人種來當作觀賞植物。"
3919,23-140,牽牛花,kienˊngiuˇfaˊ,牽牛花,a morning glory,牽牛花个花像細喇叭，頭擺人也有人安佢叭哈花。,牽牛花的花像細喇叭，從前人也有人叫它叭哈花。
3920,23-141,茅仔,mauˇeˋ,茅草,a couch grass,茅仔同菅草都係山項个野草，頭擺人用來重屋頂。,茅草跟菅草都是山上的野草，從前人用來蓋屋頂。
3921,23-142,菅草（菅蓁）,gonˊcoˋ（gonˊziinˊ）,菅草,Japanese silvergrass,這片山排，菅草生到塞塞，想愛清淨來怕無恁該。,這片山坡，菅草長得滿滿的，想要清理乾淨恐怕不容易。
3922,23-143,稗仔,pai eˋ,稗草,barn grass,稗仔同禾仔生來當相像，愛到開花正較分得出。,稗子跟稻子長得非常相像，要到開花才較能分得出。
3923,23-144,香茅,hiongˊmauˇ,香茅,a citronella; lemongrass,香茅草做得焗香茅油，係用途異闊个香料。,香茅草可以提煉香茅油，是用途很廣的香料。
3924,23-145,棉仔,mienˇeˋ,棉花,a cotton,上早，耕山園个人會種兜仔棉仔，拈棉花來打被骨。,早期，耕種山園的人會種些棉花，採收棉花來製作被子。
3925,23-146,沙蔗仔,saˊza eˋ,蘆葦,a reed,河壩嶺崗項生異多沙蔗仔，遠遠看像菅草。,河流的沙洲上生長很多蘆葦，遠看像菅草。
3926,23-147,燈籠草,denˊnungˇcoˋ,落地生根,an air plant,石項，燈籠草生到淰淰，到開花个時節，有歸千歸萬个燈籠吊在石面項。,河隄上，長滿了落地生根，到開花的時節，有成千上萬的燈籠掛在隄面上。
3927,23-148,一葉蘭,itˋiap lanˇ,臺灣一葉蘭,a pleione formosana,臺灣原生種个一葉蘭，有一皮葉仔，佢就會開花。,臺灣原生種的一葉蘭，有一片葉子，它就會開花。
3928,23-149,見笑花,gien seu faˊ,含羞草,a mimosa; a sensitive plant,見笑花到暗晡頭，葉仔會合起來，像睡目樣仔。,含羞草花到夜間，葉子會合起來，像睡覺的樣子。
3929,23-150,咸豐草、蝦公夾,hamˇfungˊcoˋ、haˇgungˊgiap,咸豐草、鬼針草,a small flower beggarticks,咸豐草个籽有兩支細夾仔，會黏人个衫褲，又安到蝦公夾。,咸豐草的籽有兩支細夾子，會黏人的衣服，又叫做鬼針草。
3930,23-151,昭和草,zeuˊfoˇ coˋ,昭和草,malayan fireweed,昭和草个嫩葉，做得準青菜煮來食，又安到飛機菜。,昭和草的嫩葉，可以當作青菜煮來吃，又叫做飛機菜。
3931,23-152,野苦蕒,iaˊfuˋmakˋ,苦苣菜,a field sowthisle,野苦蕒係一種像蕒仔个草仔，做得做藥。,苦苣菜是一種像萵苣的野草，可以入藥。
3932,23-153,牧草,muk coˋ,牧草,a herbage,牧場个四周圍，係歸片青溜溜个牧草，像綠色个海洋。,牧場的周圍，是整片綠油油的牧草，像綠色的海洋。
3933,23-154,田塍草,tienˇsunˇcoˋ,田埂草,weed,還細時節係一個掌牛哥仔，時時愛割田塍草分牛仔食。,我小時候是一個牧童，時常要割田埂草餵牛。
3934,23-155,金銀花,gimˊngiunˇfaˊ,金銀花,a honeysuckle,山路脣有一大片个金銀花，黃色同白色个花，看起來就像金同銀樣仔。,山路旁有一大片的金銀花，黃色跟白色的花，看起來就像金跟銀的樣子。
3935,23-156,車前草,caˊcienˇcoˋ,車前草,a plantain,頭擺个黃泥路項，會生異多車前草，有人去挷來煮水食涼。,從前的黃泥路上，長有許多車前草，有人去拔來煮水喝，可去暑。
3936,23-157,烏鈕草（烏鈕仔草）,vuˊneuˋcoˋ（vuˊneuˋeˇcoˋ）,龍葵,a sandbur,烏鈕草个籽，像一粒一粒烏色个細鈕仔。,龍葵的種子，像一粒一粒黑色的細鈕釦。
3937,23-158,綿鼻公花（癲仔花）,mienˇpi gungˊfaˊ（dienˊeˋ faˊ）,馬櫻丹,a lantana,恁靚个「馬櫻丹」，仰會分人安到綿鼻公花、癲仔花，你知無？,那麼漂亮的「馬櫻丹」，為什麼給人叫做爛鼻孔花、瘋子花，你知道嗎？
3938,23-159,黃藤枝,vongˇtenˇgiˊ,金露花,a golden dewdrop,黃藤枝又安到臺灣連翹，厥个果實像歸串仔金黃色个露珠樣仔。,金露花又叫做臺灣連翹，它的果實像是成串的金黃色露珠。
3939,23-160,雞屎藤,gieˊsiiˋtenˇ,雞屎藤,a Chinese fevervine; a skunk vine,雞屎藤歸頭仔就臭臭，毋過，全部做得做藥。,雞屎藤整棵都有一股臭味，不過，全部都可以入藥。
3940,23-161,雷公根,luiˇgungˊginˊ,雷公根,an asiatic pennywort,雷公根會递藤，目目就會生葉、開花、打子，遰到哪仔就係。,雷公根會蔓生，每一節都會長葉子、開花、結果，到處蔓延。
3941,23-162,鵝仔菜（兔仔菜）,ngoˇeˋcoi（tu eˋcoi）,蒲公英,a dandelion,頭擺人講鵝仔菜做得用來消炎解毒，治療喉嗹頭發炎。,從前人說蒲公英可以用來消炎解毒，治療喉嚨發炎。
3942,23-163,洋菇,iongˇguˊ,洋菇,a white mushroom,三、四十年前，有農家人種洋菇做副業，加一項收成，生活也有改善。,三、四十年前，有農人種洋菇當副業，多一項收入，生活也獲得改善。
3943,23-164,香菇,hiongˊguˊ,香菇,a mushroom,上禮拜日，跈阿哥去蹶山，在樹林肚看著野生个香菇，係異難得个經驗。,上星期日，我跟著哥哥去爬山，在樹林裡看到野生的香菇，是很難得的經驗。
3944,23-165,金針菇,gimˊziimˊguˊ,金針菇,a gold needle mushroom,阿嫂用洋菇、香菇、金針菇，煮出一鑊「菇菇湯」。,阿嫂用洋菇、香菇、金針菇，煮出一鍋「菇菇湯」。
3945,23-166,靈芝,linˇziiˊ,靈芝,a glossy ganoderma,靈芝在中藥材肚，有當高个地位，比人參還較高。,靈芝在中藥材裡面，有很高的地位，比人參還要高。
3946,23-167,木耳,mukˋmiˋ,木耳,a Jew's-ear,人工種个木耳，生到比手巴掌還較大，兩蕊就炒得一盤著。,人工栽種的木耳，長得比手掌還要大，兩朵就可以炒一盤。
3947,23-168,白木耳,pak mukˋmiˋ,白木耳,a tremella,白木耳加蓮子攞等煮甜湯，大人細子就愛食。,白木耳加蓮子一起煮甜湯，大人小孩都愛吃。
3948,23-169,金耳,gimˊmiˋ,金耳,a morel,木耳、金耳、白木耳，係毋係通通生來像耳公？,木耳、金耳、白木耳，是不是全部長得像耳朵？
3949,23-170,魯萁,luˊgiˊ,芒萁,a false staghorn fern,俗話講：火猛毋驚生魯萁。敢開飯店就毋驚大肚王。,俗話說：火猛不怕活的芒萁。敢開飯店就不怕大肚王。
3950,23-171,山魯萁,sanˊluˊgiˊ,筆筒樹、蛇木,a common tree fern,山溝脣有一頭恁靚个山魯萁，盡驚分人倒來做花盆。,山溝旁有一棵那麼漂亮的筆筒樹，很擔心給人砍下來做花盆。
3951,23-172,山蕨,sanˊgietˋ,山蕨,a fern,歇在街市肚个人，講著愛去山項拗山蕨，就興嘟嘟仔。,住在城市裡的人，說到要去山上採山蕨，興奮得不得了。
3952,23-173,水蕨,suiˋgietˋ,過溝菜蕨,a vegetable fern,現代人看來，水蕨比大魚大肉還較值錢。,現代人看來，過溝菜蕨比大魚大肉還較值錢。
3953,23-174,槳草（槳草、鷂婆草）,ziongˋcoˋ（ziongˋbaiˊcoˋ、ieu poˇcoˋ）,山蘇（鳥巢蕨）,a bird's-nest fern,「山蘇」，客人安佢槳草，係近年來異時行个菜色。,「山蘇」，客家人叫它槳草，是近年來很流行的菜色。
3954,23-175,鳳尾草,fung miˊcoˋ,鳳尾草,a petris multifida,有人用鳳尾草、咸豐草根、仙草乾共下煮茶來食。,有人用鳳尾草、咸豐草根、仙草乾一起煮茶來喝。
3955,23-176,金狗毛,gimˊgieuˋmoˊ,金狗毛蕨,a Cibotium Taiwanense Kuo,頭擺人係有小可仔刀傷，會用金狗毛來斷血。,從前人若是有輕微的刀傷，會用金狗毛蕨來止血。
3956,23-177,苗裡竹,meuˇ  liˇ zukˋ,孟宗竹,a moso bamboo,苗裡竹係異靚个建築材料，蓋屋頂做桁仔，又長又直，當華麗。,孟宗竹是很優良的建築材料，無論蓋屋頂做屋樑，又長又直，很好看。
3957,23-178,桂竹筍,gie zukˋ  sunˋ,桂竹筍,a makino bamboo shoot,冬下頭个雨水係足，翻轉年个桂竹筍就會大豐收。,冬天的雨水如果很多，來年的桂竹筍就會大豐收。
3958,23-179,綠竹,liuk zukˋ,綠竹,a green bamboo,綠竹筍還在泥肚，正暴出一息仔筍尾，就分人改起來做菜。,綠竹筍還在泥土裡，才冒出一點兒筍尖，就被人挖起來做菜。
3959,23-180,麻竹,maˇzukˋ,麻竹,a yellow bamboo (a species of bamboo with big leaves and ebible roots),入學該年，阿爸去踞兩截麻竹轉來，做錢笐仔分入銀角仔來儲蓄。,我入學那年，爸爸去踞兩截麻竹回來，做存錢筒給我存放零錢來儲蓄。
3960,23-181,麻竹葉（粽葉）,maˋzukˋiap（zung iap）,麻竹葉,a yellow bamboo leaf,麻竹筍做得煮湯食，麻竹葉做得包粽仔。,麻竹筍可以煮湯吃，麻竹葉可以包粽子。
3961,23-182,箭竹仔,zien zukˋeˇ,箭竹,Pseudosasa usawai (a species of bamboo),箭竹仔係盡細型个竹仔，係頭擺人做箭个材料。,箭竹是很細小型的竹子，是從前人做箭的材料。
3962,23-183,觀音竹,gonˊimˊzukˋ,觀音竹,a hedge bamboo,觀音竹个竹枝、竹葉就當秀氣，適合放在屋肚項觀賞用。,觀音竹的竹枝、竹葉都很秀氣，適合放在屋內觀賞用。
3963,23-184,竹殼,zukˋhokˋ,竹殼,the dried sheath of bamboo,客家人用竹殼包粽仔，做笠嫲。,客家人用竹殼包粽子，做斗笠。
3964,23-185,杈仔(苴仔),ca eˋ,樹枝,branches of a tree,阿坤嫂去山項做事，轉夜還帶一擔杈仔轉來。,阿坤嫂到山上工作，傍晚收工還帶一擔樹枝回來。
3965,24-001,金礦,gimˊkongˋ,金礦,goldmine,頭擺台北金瓜石个金礦、銅礦當有名。,從前台北金瓜石的金礦、銅礦很有名。
3966,24-002,銀礦,ngiunˇkongˋ,銀礦,silvermine,中國地區銀礦無多，故所銀價盡高。,中國地區銀礦不多，所以銀價很高。
3967,24-003,銅礦,tungˇkongˋ,銅礦,coppermine,人類在能夠在銅礦中提煉出銅以後，文明又向前跨一大步。,人類在能夠從銅礦中提煉出銅以後，文明又向前跨一大步。
3968,24-004,鐡礦,tietˋkongˋ,鐡礦,ironmine,臺灣無鐵礦，故所臺灣煉鋼廠个原料愛對外國進口。,臺灣無鐵礦，所以臺灣煉鋼廠的原料必須從外國進口。
3969,24-005,黃金,vongˇgimˊ,黃金,gold,黃金个用途非常多，不管係商業抑係工業，全部愛用著。,黃金的用途非常多，不管是商業或是工業，全部要用到。
3970,24-006,白銀,pak ngiunˇ,白銀,silver,頭擺白銀係貴重个金屬品，做得準錢來使。,從前白銀是貴重的金屬品，可以當錢來用。
3971,24-007,錫礦,siakˋkongˋ,錫礦,stannary,馬來西亞个錫礦，世界有名。,馬來西亞的錫礦，世界有名。
3972,24-008,白鐡（白鐡仔）,pak tietˋ（pak tietˋeˇ）,白鐡,galvanized iron,白鐵做个筷仔，安全又環保。,白鐵做的筷子，暨安全又環保
3973,24-009,鋼,gong,鋼,steel,鐵仔煉久就成鋼，無煉就係生鐵。,鐵煉久就成鋼，沒煉就是生鐵。
3974,24-010,吸石,hiap sak,磁鐵,magnet,戀愛中个男女像吸石樣仔，無恁該分開。,戀愛中的男女像磁鐵般相吸住，沒有那麼容易分開。
3975,24-011,黃銅,vongˇtungˇ,黃銅,brass,黃銅敲个聲當好聽，可以製造銅鑼、喇叭這兜樂器。,黃銅敲擊的聲音很好聽，可以製造銅鑼、喇叭這些樂器。
3976,24-012,赤銅,cakˋtungˇ,赤銅,copper,電線个主要原料係赤銅，價數當高。,電線的主要原料是赤銅，價格很高。
3977,24-013,青銅,ciangˊtungˇ,青銅,bronze,厥屋下神桌頂放个香爐係青銅做个。,他的家裡神桌頂放的香爐是青銅做的。
3978,24-014,鐡砂,tietˋsaˊ,鐡砂,sand iron,煉鋼愛用著大量个鐵砂，臺灣無出產，全部愛進口。,煉鋼會用到大量的鐵砂，臺灣沒出產，全部依賴進口。
3979,24-015,石炭,sak tan,煤炭,coal,上早基隆河上截，出產大量个石炭。,很久以前基隆河上游，出產大量的煤炭。
3980,24-016,石頭,sak teuˇ,石頭,stone,作坎、水壩愛用著當多个石頭。,築駁坎、水壩需要用到大量的石頭。
3981,24-017,石油,sak iuˇ,石油,petroleum,全世界个石油貯藏量越來越少，大家愛省省仔用。,全世界的石油儲藏量越來越少，大家要省省的用。
3982,24-018,玉石,ngiuk sak,玉石,jade,玉石做得雕刻成各種精美个藝術品，異多人收藏。,玉石可以雕刻成各種精美的藝術品，很多人收藏。
3983,24-019,鑽石,zon sak,鑽石,diamond,鑲有鑽石个時表，價數貴到會咬人。,鑲有鑽石的手表，價格貴到會嚇人。
3984,24-020,瓦斯,ngaˋsiiˊ,瓦斯,gas,苗栗硫磺窟有出產水油同瓦斯。,苗栗硫磺窟有出產煤油跟瓦斯。
3985,24-021,泥漿,naiˇziongˊ,泥漿,mud,落雨天，佢走出去搞，洩到歸身仔泥漿。,下雨天，他跑出去玩，濺得滿身都是泥漿。
3986,24-022,砂石,saˊsak,砂石,sandstone,建築愛用著大量个砂石同紅毛泥。,建築要用到大量的砂石跟水泥。
3987,24-023,炭礦,tan kongˋ,煤礦,coalmine,在炭礦肚打炭討食，又危險又辛苦。,在礦坑挖煤礦討生活，又危險又辛苦。
3988,24-024,砒霜,piˊsongˊ,砒霜,arsenic,砒霜有毒，毋好亂用。,砒霜有毒，不可以亂用。
3989,24-025,隕石,iunˋsak,隕石,aerolite,地球係分大隕石撞著，就會發生災難。,地球如果是被大隕石撞著，就會發生災難。
3990,24-026,硫磺,liuˇvongˇ,硫磺,sulfur,北投个溫泉含有硫磺个成分，對皮膚當好。,北投的溫泉含有硫磺的成份，對皮膚很好。
3991,24-027,化石,fa sak,化石,fossil,有兜動植物埋在地泥下，經過千萬年後就會變成化石。,有些動植物埋在泥土裡，經過千萬年後就會變成化石。
3992,24-028,鈉,nap,鈉,natrium,鹽肚含有盡多鈉，做毋得食忒多。,鹽的裡面含有很多鈉，不可以吃太多。
3993,24-029,鈣,goi,鈣,calcium,人个骨頭係缺少鈣，就較會得著骨頭疏鬆症。,人的骨頭如果是缺少鈣，就較會得到骨頭疏鬆症。
3994,24-030,鈷,guˊ,鈷,cobalt,有兜仔癌症愛用著鈷-60來治療。,有些癌症要用到鈷-60來治療。
3995,24-031,鈾,iu,鈾,uranium,核能電廠發電愛用著鈾，毋過廢料盡難處理。,核能電廠發電要用到鈾，不過廢料很難處理。
3996,24-032,鉀,gapˋ,鉀,kalium,氮、磷、鉀係肥料三元素。,氮、磷、鉀是肥料三元素。
3997,24-033,鋁,liˊ（aˊlu miˋ）,鋁,aluminum,製造窗仔、門框同飛機个外殼，會用著大量个鋁合金。,製造窗戶、門框跟飛機的外殼，會用到大量的鋁合金。
3998,24-034,鋅,sinˊ,鋅,zinc,鍍鋅鋼無恁遽生鹵，用途當闊。,鍍鋅鋼沒有那麼快生鏽，用途很廣。
3999,24-035,鎂,miˊ,鎂,magnesium,光線毋罅，翕相時愛用著鎂光燈來補光。,光線不夠，照相時要用到鎂光燈來補光。
4000,24-036,鎘,gakˋ,鎘,cadmium,鎘係補牙齒蛀空時節，所用著个材料。,鎘是補牙齒蛀牙洞時，所用得到的材料。
4001,24-037,金,gimˊ,金,gold,真金毋怕火，怕火不真金。（諺）,真金不怕火，怕火不真金。
4002,24-038,銀,ngiunˇ,銀,silver,金銀財寶，人人都愛。,金銀財寶，每個人都喜愛。
4003,24-039,銅,tungˇ,銅,copper,銅仔生鹵安到生銅青。,銅生鏽叫做長銅綠。
4004,24-040,鐡,tietˋ,鐡,iron,自從人類曉得用鐵仔來做工具了後，世界文明就向前踏出一大步。,自從人類懂得用鐵來做工具以後，世界文明就向前跨出一大步。
4005,24-041,鉛,ienˇ,鉛,lead,油漆工較可能得著「鉛中毒」。,油漆工較可能得到「鉛中毒」。
4006,24-042,水銀（汞）,suiˋngiunˇ（gungˋ）,汞（水銀）,mercury,做溫度計同鏡仔會用著水銀。,做溫度計跟鏡子會用到水銀。
4007,24-043,錫,siakˋ,錫,stannum,馬來西亞出產个錫，世界有名。,馬來西亞出產的錫，世界有名。
4008,24-044,氧,iongˇ,氧,osygen,氧係大部分生物維持生命所不可缺少个元素。,氧是大部分生物維持生命所不可欠缺的元素。
4009,24-045,氨,onˊ,氨,helium,氨一般講係阿摩尼亞，分蜂仔叼著，搽吔會退紅。,氨一般說是阿摩尼亞，被蜜蜂叮到，搽了會消炎。
4010,24-046,氫,kinˊ,氫,hydrogen,未來世界个能源，可能愛偎靠氫氣。,未來世界的能源，可能需要依靠氫氣。
4011,24-047,氮,tam,氮,nitrogen,氮、磷、鉀係肥料三元素。,氮、磷、鉀是肥料三元素。
4012,24-048,氰,ciangˊ,氰,cyanogen,含有氰成分个化合物毒性當強，毋好儘採放。,含有氰成分的化合物毒性很強，不可隨便放。
4013,24-049,氯,liuk,氯,chlorine,這下个自來水廠同游泳池都用氯來消毒。,現在的自來水廠和游泳池都使用氯來消毒。
4014,24-050,矽,sit,矽,silicon,矽係製造玻璃同電子產品个關鍵原料。,矽是製造玻璃和電子產品的關鍵原料。
4015,24-051,磷,linˇ,磷,phosphorus,骨骸含磷，有時會發出青光，就係人常講个鬼火。,骨骸含磷，有時會發出青光，就是一般人常講的鬼火。
4016,24-052,硼砂,pinˇsaˊ,硼酸,boric acid,硼砂有毒，莫拿來用做食物个添加劑。,硼砂有毒，不可拿來用做食物的添加劑。
4017,25-001,刀石,doˊsak,磨刀石,a whetstone,磨刀仔，先用刀石个粗面，再過用幼面。,磨刀時，先用磨刀石的粗面，再用細面。
4018,25-002,刀嫲,doˊ maˇ,柴刀,a firewood-chopped knife,上山撿樵，大體愛帶刀嫲去，較方便。,上山砍材，大都會攜帶柴刀，比較方便。
4019,25-003,杓嫲,sok maˇ,水瓢,a water ladle,以前个杓嫲旦勢係用瓠仔做个。,以前的水瓢幾乎都是用瓠瓜做成的。
4020,25-004,勾搭,gieuˊ dapˋ,繩勾,a rope hook,磚仔愛用著勾搭畚箕。,挑磚需要用到繩勾和畚箕。
4021,25-005,手表仔,suˋbeuˋeˇ,手表,a watch,這隻手表仔，係結婚用到這下个，舊罔舊，毋過還當準。,這個手表，是我結婚用到現在的，雖然舊了些，不過還很準。
4022,25-006,斗,deuˋ,斗,an object resembling a dipper or cup,食人一口，還人一斗。（諺）,吃人一口，還人一斗。
4023,25-007,水缸,suiˋgongˊ,水缸,a water vat,自有水道水以後，灶下就盡少用水缸裝水哩。,自從有自來水以後，廚房就很少用水缸裝水了。
4024,25-008,水秤,suiˋciin,水平儀,a scale (using the height of water to measure weight of an object),打地坪愛先打水秤，正知高低。,整地時要用到水平儀，才知道高低、平坦與否。
4025,25-009,水桶,suiˋtungˋ,水桶,a bucket,樹枋仔合个水桶，重沉沉仔又較會漏，拿來水異辛苦。,用木板併成的水桶，沉甸甸的又比較會漏水，用來挑水是很辛苦的。
4026,25-010,水槽,suiˋcoˇ,水槽,a sink,灶下有水槽，愛洗碗筷、洗菜就盡方便。,廚房有水槽，要洗碗筷、洗菜都很方便。
4027,25-011,井桶,ziangˋtungˋ,打井水用的水桶,a well bucket,井桶打水，愛有要領正打得著。,在水井取水，要有要領才能取到水。
4028,25-012,水鞋,suiˋhaiˇ,雨鞋,rain shoes,落雨天出門愛著水鞋。,雨天時出門要穿雨鞋。
4029,25-013,火囪,foˋcungˊ,烘煖籃,a small warmer (weaved with bamboo slips and loading heated charcoal),六月火囪，兼身毋得。（諺）,六月天的烘暖籃，近不得。（注：教人不要碰燙手山芋般的人或事）
4030,25-014,火缽仔,foˋbatˋeˇ,火缽,a potbelly,這下有暖氣機，寒天毋使用火缽仔焙火。,現在有暖氣機，天冷時不需要用火爐取暖。
4031,25-015,蚊掃仔（蚊筱仔）,munˊso eˋ（munˊsiuˋeˇ）,趕蚊的拂塵,a moscuito-driven whisk,熱天睡目，做得用蚊掃仔摎眠帳肚个蚊仔逐出來。,夏天睡覺，可以用拂塵將蚊帳內的蚊子趕出來。
4032,25-016,牛軛,ngiuˇakˋ,牛軛,a yoke,牛仔掛上牛軛，毋係愛犁田就係愛拖車。,牛隻掛上牛軛後，不是要耕田就是要拖車。
4033,25-017,葵扇,kiˇsan,蒲扇,a cattail leaf fan,熱天擎葵扇尞涼，做得撥涼合逐蚊仔。,夏天乘涼時，拿支蒲扇，既可扇風涼快，又可驅趕蚊蟲。
4034,25-018,瓜刨仔（刨仔）,guaˊpauˇeˋ（pauˇeˋ）,刨刀,a melon shave,蕃薯同瓜仔愛用瓜刨仔刨皮。,地瓜與瓜類需用刨刀削皮。
4035,25-019,禾鐮,voˇliamˇ,鐮刀,a sickle,割禾愛用禾鐮，中壢个禾鐮當出名。,割稻要用鐮刀，中壢的鐮刀很有名。
